id,Reviews
22619,电脑反应快，太喜欢了
22620,电脑性能很好，开机速度很快，出门携带方便
22621,质量很好电脑很强大本人很喜欢
22622,价格实惠，上网速度快，画面清晰，各方面都很满意
22623,晚上值班刷电影看的 不要求太高 毕竟老玩手机累 速度快 质量不错运行也很好
22624,刚收到货，很好，物超所值！！以后还来！
22625,不错的选择哦，真的挺好的
22626,笔记本电脑质量很好，外形也很好，画面清晰流畅，很满意
22627,没想到二手的速度也有这么快，画面清晰，网速流畅，给力
22628,比较经济实惠，外观还可以，等待使用了再说
22629,电脑收到啦，电脑的性能比较高，内存很大，网速很快，外观很漂亮。
22630,非常清秀的外观，苹果电脑，手机都是我的最爱，运行速度快不卡顿。屏幕超清晰。办公还是玩游戏都是如此这般的顺手。就是喜欢
22631,宝贝收到了，真的很不错，好评。
22632,电脑性能不错不卡顿 外观简约大方 很满意
22633,做工很精致，运行速度很快，比实体划算很多性价比很高
22634,收到货后立马打开试用了下，说真的这个价格买到这种质量电脑很不错了
22635,电脑性能：运行速度非常快 显卡效果：画面感也非常好 外观材质：材质手感也挺好的 
22636,电脑虽说是九成新，但是看起来很新，开机速度快，网速也还不错，画质很清晰，性价比高，携带方便，我很满意。
22637,孩子们很喜欢的，价格实惠，满意
22638,很好用，满足日常需求
22639,电脑质量不错，特意用了两天，一点也不卡，散热功能挺强。外观很好看，店家发货特别给力，这个价格值得购买和推荐。
22640,用了几天，看来挺好的，这个价，值，店家服务也很好。
22641,不卡顿，运行流畅，感觉不错，满意，值得购买。
22642,笔记本整体外观时尚潮流，轻薄小巧，方便携带，整体配置较为不错，最后点赞客服，有问必答，服务态度很好，非常周到。满意的购物。
22643,电脑质量不错，网速快，下载东西不卡顿，颜色也大气，屏幕分辨率也清晰，很喜欢
22644,电脑薄薄的，轻巧，方便携带，画面清晰
22645,收到了。质量非常好，用着方便，价格便宜物流也快满意，下次还会关顾的
22646,显卡效果很好。电脑性能特别高。外观美丽大方。
22647,电脑性能：软件很流畅，没有出现卡顿，很好， 显卡效果：效果显示的很好，很清晰， 外观材质：外观好看上档次，材质用的很好， 其他特色：颜色好看，和店家描述一样的没有差色 
22648,收到电脑了，成色很新，都看不出是用过的！质量很好，上网速度快，玩一般的游戏流畅不卡顿，色彩逼真，总体非常满意！
22649,宝贝已收到，物流很快，卖家态度好，外观很漂亮！
22650,电脑很漂亮，轻薄的，颜色也很漂亮，用了几天很不错，希望用的时间久一点
22651,笔记本收到，已经在使用，质量可以，运行速度快 清晰度高。游戏办公流畅。价格实惠！
22652,质量挺不错的，运行流畅，打游戏非常不错，满意。
22653,还可以的，运行，流畅办公完全可以，游戏也可以带动，要求可以满足，性价比很高
22654,很不错哦，第二次购买了！这次帮家里人买的！
22655,电脑性能还不错，显卡效果也很好，外观材质也满意
22656,好评，质量没有问题，值得推荐
22657,电脑性能：软件很好用，不卡顿 显卡效果：画质清晰 外观材质：材质很好 
22658,性能强，外观美观大方，比店里划算，总体很满意
22659,用着还不错，暂时还没有发现什么不好的，网速流畅不卡顿，价格很实惠，先给个好评
22660,质量不错，五星好评！
22661,性能很OK！外观时尚
22662,性能不错，用着顺手，外观简单大气。
22663,很好呢，速度快，质感非常好，物美价廉，好满意的一次购物
22664,包装很好，做工精细，价格实惠，值得购买！
22665,收货了包装很好没有破碎，电脑没有卡顿很流畅，外观也很漂亮，
22666,外观漂亮，质量好性能运行稳定，超级快非常满意
22667,电脑性能：电脑质量不错，用着挺好 
22668,很好，非常满意。
22669,内存大，运行速度快，超薄
22670,电脑不错价格也不贵很好值得购买
22671,买来听歌看电影，主要是苹果系统用几年都不会卡，挺好的跟想象中的一样
22672,感谢商家，非常满意跟想象中的一模一样！
22673,用了一上午，感觉性能很好，很满意
22674,电脑超薄的，非常好，运行速度很快，牛
22675,运行流畅，玩游戏一点不卡顿，超薄，携带方便。
22676,终于有自己的电脑啦，存了好久的钱买的，开机速度挺快的哈哈哈，不错不错
22677,真的是吃鸡神器，特给力。
22678,宝贝收到了，显卡效果不错，性能也很好，外观材质还不错。
22679,电脑性能：电脑性能好， 显卡效果：不卡不顿 外观材质：外形漂亮 
22680,笔记本性能不错，外观简约大方，打游戏不卡，满意。
22681,电脑到了，帮弟弟买的，弟弟说很好用，不卡值得购买
22682,电脑收到了，美观实用，清晰度好，价格实惠，物有所值
22683,非常好  内存大  还很新  跟新机没什么区别 不卡顿  非常实惠
22684,此用户没有填写评价。
22685,系统稳定
22686,拆开和新的一样，配件也很齐全，开机速度40秒左右，非常不错。卖家服务超级完美，赞👍
22687,外观十分漂亮，性能也好，比实体点便宜许多，经济又实惠
22688,正品，运行速度快喜欢的可以入手
22689,质量不错，速度挺快的
22690,宝贝性能好，很顺畅，不卡顿，材质也好😊
22691,电脑收到，超薄的，运行也不卡，玩游戏都十分流畅，特别满意，五分好评
22692,用后感觉很好，很满意，给好评。
22693,包装严实没有破损，这个笔记本很薄，带出去也很方便，网速也不会卡，很畅通的。
22694,此用户没有填写评价。
22695,电脑还挺不错的啊，也挺好用的，一点也不卡
22696,很好用，也便宜，满意
22697,很轻薄，反应流畅，还有质保，满意的，比实体店要便宜。
22698,便宜实惠性价比很高 
22699,电脑反应很快，很新，保护的很好，超值
22700,买来给孩子查询学习资料用的，试用后感觉这个价格蛮值得蛮实惠的！
22701,产品以收到，质量很好，做工精细，时尚潮流
22702,外观漂亮又好看，材质很不错，网速顺畅，非常不错的选择。
22703,电脑性能好，外观材质也可以！
22704,性能好，显卡效果很好，外观漂亮，运行够快。
22705,笔记本电脑非常不错，玩游戏一点都不卡，显示器清晰度非常好，很喜欢
22706,性能快，效果快。外观漂亮，非常满意。
22707,电脑收到了，店家包装的很严实 质感很好 很薄电脑性能很好的！
22708,电脑性能：软件运行流畅，没有明显卡顿现象 显卡效果：游戏画面感很好 外观材质：材质不错，耐用 其他特色：轻便，非常适合外出携带，总体非常满意！  
22709,电脑性价比很高，很流畅一点也不卡，做工很细，携带方便，
22710,服务不错，快递不错，宝贝不错，用着舒心。
22711,收到就迫不及待的打开了  真是超乎想象   外观给人的第一眼真是太好了超值   买的比同事的便宜还好  同事真的要气疯了  祝店家生意红火  财源广进
22712,笔记本收到啦携带特方便款型也大气很满意
22713,很好，外观精美和新的一模一样。就是不知道玩游戏怎么样。所以下载看看。好评，绝对好评
22714,很好，比实体店的要便宜，反应快，字体清晰，卖家描述相符，发货快
22715,东西很好，很实惠。值得这个价格
22716,电脑性能：软件运行流畅 显卡效果：游戏画面高清 外观材质：材质很好 
22717,买了好多次了，质量还是一如既往的好，包装很细心，可以放心买哦，满意
22718,电脑收到了，包装完好物流很快，电脑比实体店便宜很多，功能一样的，开心的一次购买。
22719,其他特色：各方面都不错 物超所值了 
22720,电脑挺新的，很流畅，包装也特别好，没有问题
22721,收到很喜欢。屏幕分辨率真的很清晰 反应速度灵敏 太喜欢
22722,宝贝收到，物流给力，非常满意
22723,很好的电脑，玩游戏，看视频什么的都不卡，价格也很实惠，特别满意。
22724,帮朋友买的超薄款，携带方便，大小合适，屏幕清晰
22725,电脑性能：电脑性能非常好。 显卡效果：不显卡不停顿，效果不错！ 外观材质：外观材质好 
22726,电脑真心不错，价格也优惠，买给弟弟的他很喜欢 
22727,电脑质量很好，性能强悍，开机很快，和商家描述的一样
22728,宝贝很快就到手了，用了用感觉很好，运行速度快屏幕分辨率还高，真的不错
22729,买的时候还是有点担心，拿到了放心了，二手的笔记本和新的差不多，无痕迹，运行速度也不错，看视频也清淅。
22730,质量很好，满意
22731,电脑到了，机身很薄，带着轻巧方便，很喜欢
22732,简单大方，客服很有耐心，在使用中&hellip;&hellip;
22733,质量很，卖家服务态度也好，值得购买
22734,机身薄，又容易安装，买回来直接插上电源就可以用了，玩游戏 看电视什么的太爽了，也不卡，必须是5星好评
22735,挺好的，外观好看。材质也不错
22736,卖家的服务很好，发货很快，宝贝包装很好，宝贝也很好！
22737,包裹收到了，包装完好，没有损坏，电脑质量不错， 速度快，值得购买！
22738,电脑性能：软件运行流畅 显卡效果：游戏画面很好 外观材质：外观好看满意 
22739,电脑性能不错，挺好的，不卡
22740,外形美观漂亮，超薄的一款笔记本。适合女生使用。运行速度流畅，不卡顿，质量不错。
22741,质量很好，外观设计漂亮，很满意的一次购物
22742,性能不错，高端大气上档次，价格实惠很满意！
22743,笔记本颜值高，运行流畅，满足基本需求！
22744,宝贝收到了，效果很好，反应很快。很满意，好评！
22745,收到货了，质量不错，店家服务态度很好，满意
22746,成色不错哦，轻薄小巧，十分便携，运行速度挺快，很超值了
22747,电脑一点也不卡，功能齐全，玩起来也顺手，出门方便携带，满意
22748,老顾客啦 给工作室配备的 特别好用  非常满意 么么哒 
22749,电脑收到了，包装精美，外观大气，最重要的是质量很不错。赞赞
22750,笔记本收到了，包装很好，反应速度快，不卡，质量很好，满意。
22751,质量真心不错，很喜欢，功能性不错，是正品
22752,宝贝已收到，质量很好，跟我想象中的一个样。
22753,电脑性能还不错，运行很快，玩起游戏也不卡顿，非常不错。
22754,电脑收到，包装人严实。没有破损，外观精致，是超薄的，携带也很方便，试用了一会，画面清晰，玩游戏也不会卡，很满意的一次购物。
22755,好用，外观好
22756,电脑性能：软件运行快，显卡效果好，外表无划痕，包装完好无损，快递快，非常满意的一次购物，有需要的话还来你家 
22757,客服辛苦啦，一直帮我解决问题，我室友也买了这家电脑，打游戏爽到飞起，没有卡顿。外观简约大气，可以送人当礼物
22758,货已收到质量很好，卖家服务态度很好物流也很快好评
22759,电脑用了一天才来评价，运行速度可以，开关机都很快，平常用来看看电影，做做ppt完全够了。
22760,很好的商家 服务好 质量很好 喜欢这个宝贝 发货也很快 五心好评 会继续关注！
22761,这个价格真心不贵 性价比高 运行速度快 店家服务态度 祝老板生意兴隆 妥妥滴好评
22762,妹妹准备要上大学了，买给她用的，电脑运行速度很快很流畅😄
22763,质量不错，性能显示效果和商家描述的一样没有夸张，挺不错的！
22764,质量很好，画质清晰，很流畅，特别喜欢
22765,性价比很高，物流很快推荐给大家。
22766,电脑收到，包装的很好 ，物流快，内存很大，网速特别快，喜欢。
22767,宝贝收到了，很喜欢，值得购买
22768,质量不错，反应速度挺快的
22769,电脑画面清晰，充电快，待机久，出门携带方便。
22770,电脑非常好，速度很快，质量也不错，主要价格实惠。
22771,好评，质量很好满意
22772,电脑已收到了，颜色好看，运速超快，打游戏一点都不卡，屏幕清晰，这个价格买到这么好的货，真的是非常值，满意
22773,宝贝质量非常好！电脑显示非常快外观设计非常时尚，非常满意！
22774,笔记本配置合理，运行流畅，显示效果也很棒，满意
22775,宝贝很喜欢，看起来上档次，质量很好。开机速度快，画面清晰，上网分辨率高。宝贝不错给个好评
22776,品牌笔记本，物美价廉，很喜欢！
22777,款式好看新颖有特色没有异味质量很好没有破损
22778,外观漂亮，小巧轻薄，性能很好，很满意哦！
22779,机子不错，外观好看，性能挺好的，显卡效果也不错，玩游戏一点也不卡
22780,宝贝成色新，无磕碰划痕，运行速度快，无卡顿，很满意，值得购买
22781,画面清晰，网速挺快，很满意的购物。
22782,很漂亮，也很好用，还实惠，性价比高，很满意
22783,电脑质量很好，很轻薄，不卡，用着不错
22784,笔记本电脑收到了，轻便方便携带，质量不错，开机运行速度快，用起来很流畅
22785,质量很好，价格便宜，不卡机，运行很快，物流也很快！
22786,二手笔记本收到了，物流很快，笔记本外表没有磨损的痕迹，运行快，配置高，玩游戏一点也不卡，质量还是不错的。
22787,开机快。看电影很流畅。喜欢的可以入手哈
22788,电脑收到了，真是太棒了颜色好，材质好，价格还便宜，比实体店便宜很多，太好了
22789,宝贝已收到，很好用
22790,电脑好用不卡顿 ，薄，携带方便。
22791,电脑不错，运行速度很快，值得购买！
22792,质量不错，喜欢的快来噢
22793,质量还挺不错的哦
22794,性能特别好的电脑，这下工作娱乐方便多了，闲着的时候玩玩小游戏挺好的。一点也不卡外观好看，真的值得购买，价格又实惠。
22795,质量不错，做工精细，很流畅，不卡机，价格比实体店，便宜多了，物超所值
22796,电脑运行挺快的，不会卡，玩游戏，看电影，都很流畅，价格可以，性价比比较高的
22797,特别好，值得购买，客服人相当好。
22798,所以起来很流畅。屏幕也很清晰。各方面都挺满意的。价钱实惠。质量有保障。就认定你家店了
22799,宝贝收到了，质量可靠，很满意的一次购物。
22800,性能很好，显卡效果很好，材质很好，
22801,打开包装眼前一亮，哇塞，美观大方上档次，立马试用，画面清晰养眼，网速快，质量没的说，一级棒，包装严实完整，完美。可以放心购买！
22802,东西不错跟全新的差不多用起来速度也很快
22803,店家超级用心，包装的特别好，而且服务态度也很好，讲解的很有耐心。收到之后整体比较满意，收到之后整体比较满意，而且很轻便，现在很方便。
22804,电脑性能：软件功能非常流畅，一点都不卡 显卡效果：游戏画面非常棒 外观材质：外观满意 
22805,收到货迫不及待打开了，检查了一下，没有任何质量问题，好评
22806,电脑开机快，不卡，外观沫沙型，价格不贵，值得购买，有需要的朋友可以胸买
22807,电脑收到了，物流给力，质量很好，图像清晰网速很快，价格合理，非常满意！
22808,宝贝已收到，机身轻巧，画面清晰，内存超大玩游戏再也不卡了。
22809,电脑质量很不错，性价比高，价钱实惠，物流也挺快的，总之很满意。
22810,电脑性能好，一点都不卡，外观好看
22811,电脑性能：软件运行很流畅，无卡顿 显卡效果：游戏画面清晰 外观材质：质量很好，外观很喜欢。 其他特色：很轻薄。 
22812,非常好，价钱便宜，系统不卡，画面色彩鲜艳清晰
22813,质量挺不错的  这个价格买到特别值   有需要还会再来的 
22814,物流挺快 质量材质不错    音质好   播放图案清晰  高大上  物超所值  对这次购物很满意和喜欢  需要的朋友可放心购买    好评给赞  值得推荐
22815,电脑收到，屏幕清晰度比较好，联网不卡，颜值也不错，挺满意。
22816,不错！会回购！
22817,性能很好内存大外观材质环保
22818,电脑性能很好，显示也很清晰，很薄很方便。很喜欢！
22819,店家很有耐心，服务很好，物有所值。
22820,电脑超薄，运行也不卡，玩玩游戏运行也快，买给儿子的礼物，他很喜欢
22821,笔记本收到了，外观精美，女儿超喜欢的
22822,宝贝终于收到了，质量很不错上档次款式很漂亮棒棒哒！
22823,质量不错，运行速度很快，外观精致，玩游戏不卡
22824,评价方未及时做出评价，系统默认好评!
22825,电脑运行速度不错，办公用很好，也不算卡，关键是价格便宜，非常满意！
22826,运行超快，玩游戏也不卡，店家也挺好
22827,电脑比预期的还好，物超所值
22828,包装很严实，电脑很小巧精致，银色很上档次，速度很快，一点也不卡
22829,收到货很满意，包装完好无损，网速快，玩游戏不卡，外观大气
22830,电脑还可以吧，这个价位买这个机器还是划算的，办公游戏感觉都还好
22831,卖家服务好，物流超快
22832,东西收到了，真心不错，外观很漂亮，使用流畅，画面清晰，非常满意
22833,电脑性能很棒，显示很清晰，很流畅，不卡顿，价格美丽，值得拥有。
22834,期待了很长时间，昨天下单，今天就送到了，电脑感觉很nice，各方面都不错，客服服务也很好，有点不懂一直麻烦人家🙈🙈🙈
22835,很流畅，不卡机
22836,东西收到了，很不错。卖家很热心。应该还会购买
22837,开机速度挺快的，比我想像中要新，运行起来也不卡，简直物超所值！
22838,运行快，可以畅玩LOL和DNF，不错，价格划算。
22839,很好用，不会卡，外观也好看，挺轻薄的
22840,电脑很好用速度也挺快。质量不错值得大家购买
22841,评价方未及时做出评价，系统默认好评!
22842,货已拿到，很薄，屏幕也很清晰
22843,机子收到了，运行流畅不卡顿，画面也清晰，质量也很好
22844,东西收到了，没有一点划痕和破损，服务态度超级好，很喜欢，音质画面都好。很满意总之，最主要的是物流超级快还完好无损
22845,这个价钱能买到这样的配置质量真的超值，性价比很高，服务好，这个款式的设计外形也很喜欢，非常满意
22846,配置性价比不错
22847,网速特别快，不卡机，适合玩吃鸡游戏和其他各种大型游戏。
22848,质量非常棒很满意的商家，服务热情周到，问了很多问题都给一一解答了，完善的服务点赞。
22849,笔记本电脑收到了，机身很薄轻便，玩起游戏不卡顿，商家服务态度很好，包装不错，没有破损现象
22850,笔记本到了，性能不错，内存挺大的，外观简单，价格便宜，喜欢
22851,笔记本电脑收到，用了几天，轻巧容易带，画敢清晰，也不卡，
22852,还不错哦，跟卖家描述的一样，游戏不卡顿很顺畅，这个价格简直了，会介绍朋友过来的了！
22853,反应速度快，挺好用的，携带很方便
22854,很不错电脑，玩游戏一点都不卡，外观挺喜欢，
22855,运行流畅，不卡顿，待机时间长
22856,电脑收到了，还可以，网速也挺快的，很喜欢，推荐购买
22857,不错，开机速度，运营速度比想象中的要好
22858,质量很好，款式时尚，物超所值，屏幕音质清晰，满意的一次购物，好评
22859,电脑性能：之前有过突然黑屏，现在又老是图标变大！最主要的是有点老！2005年生产的机器！不过卖家售后解释还是可以的，所以只好中评了，也不晓得能用多久！ 
22860,包装严实没有破损，电脑性能好，外观好看，做工精细
22861,笔记本电脑收到，质量很不错，很满意
22862,货收到了，特别好，画质清晰，运行速度快。很满意的
22863,质量没得说 价格真心的便宜 还会介绍朋友过来买 妥妥滴好评
22864,电脑开机很快，运行流畅，屏幕显示清洗，很不错，满意
22865,快递收到了，包装比较好，没有破损，电脑运行不错，推荐购买
22866,电脑性能：办公用足够了。 
22867,宝贝很不错，运行很流畅，性价比很高，物流快，客服态度好，很满意的一次购物。
22868,运行流畅  画面清晰度很好，各方面很满意
22869,卖家发货速度快，包装严实，超薄笔记本小巧便携，性价比高，做工精细，质量好
22870,外观款式颜色都无差异，质量不错，网速快，吃鸡不卡，好评
22871,电脑到了，质量不错，性能也很棒，物流也很快，五星好评
22872,其他特色：朋友推荐的挺不错的，很满意 
22873,朋友推荐的这款笔记本，真的还不错，不卡顿，运行效果极好，好东西值得推荐。
22874,选了好久拍了套餐二  个人觉得还是非常适合我的  ，平时办公用够了   给个好评：
22875,电脑收到了，简单试了下，运行挺好的，
22876,收到了，性价比高，很流程不卡，外观也特别喜欢
22877,包装很好，按键灵敏，反应快，价钱很实惠，主要质量可以
22878,很好，以前都去实体店里买，头一回在网上买这个，发现不比实体店的差，价格实惠东西也好，妥妥的，显示很流畅，游戏啥都带的动
22879,电脑性能：不错 用起来很顺手 显卡效果：很满意 外观材质：很高大上 其他特色：很满意 
22880,物流很快，宝贝很不错，实用、性价比高，卖家服务态度很好，满意。
22881,早就收到了，超乎预期，屏幕显示效果很好，运行也很流畅，办公正好，满意的一次购物！
22882,外观材质：笔记本内存不卡，像素清晰，外观材质很好，比较实用！ 
22883,电脑成色很新，用差不卡，价钱便宜，很满意。
22884,宝贝到了    打开看了  很不错   性能好   网速快   手感可以  能满足我出差办公使用   
22885,很喜欢 一直都想买一个来着 终于如愿了
22886,外观大气，显示清晰，运行速度快，不卡顿，玩游戏效果杠杠的
22887,挺好的，质量不错，是正品，很满意
22888,电脑不错，性能稳定，运行速度快，不卡，玩起游戏给力，外观设计好，不错。
22889,运行速度蛮快，像素与画面清晰。学生买来在学校用已经足够了。
22890,宝贝收到货了，质量非常好性价比的。值得购买
22891,很满意，质量很好
22892,电脑收到，屏幕清晰，外观大气，内存大，
22893,卖家发货速度快，宝贝质量非常好，效果不错，用起来特别好用，老公非常喜欢，价格实惠，值得购买
22894,用了几天感觉这款电脑还是挺不错的，机身超薄，运转速度也不错，这么便宜买到这款产品真是赚了
22895,宝贝很满意，超喜欢，值得购买
22896,性能非常好，很满意，推荐
22897,笔记本轻巧美观，便于携带，质量也特别的好
22898,电脑收到了，包装完好无损，电脑轻薄真的很方便携带，性价比也高，值得购买
22899,朋友推荐的，用着感觉不错，反应灵敏，值这个价格，总体满意
22900,宝贝不错很好，很喜欢，很满意
22901,联想电脑比长城好用，轻薄方便携带，外观设计好看，使用不卡顿，画质清楚。
22902,电脑运行还可以，屏幕看着很舒服，敲打着很顺手，音质也很好听。
22903,性价比很高的一款产品  速度很快   满意！
22904,电脑收到了，开机速度很快，播放也很流畅，非常满满意的一次购物
22905,电脑性能：挺流畅的，满意 外观材质：外观好看 
22906,宝贝收到了，质量很好，玩游戏一点也不卡，而且外观设计很精致。电脑超薄。值得购买
22907,第一次在淘宝买这个  还没用呢  期待效果
22908,外观性价比超高、朋友们说很不错👌👍
22909,优惠质量很好
22910,质量很不错，非常满意 好评
22911,不错，是我喜欢的类型，价位挺合适的，卖家态度挺好的
22912,&nbsp;&nbsp;便宜又实惠，好用还不贵。真的是应了这句话，物流也很快！
22913,电脑外观轻薄，画面清晰，玩游戏一点也不卡，儿子很喜欢。
22914,性价比超高的电脑，轻薄，方便带出门。爱不释手
22915,电脑挺好的，玩游戏超好，好评
22916,电脑收到，连上网试试网速挺快的，也不卡，用着挺顺手的，非常满意，有需要的推荐买，物流很快，客服态度又很好
22917,性能很好  质量很好 推荐够买
22918,物流很快性价比高，显示清晰度高运行速度快！
22919,上网速度快，超薄，携带方便，值得购买
22920,笔记本外观轻巧方便携带，包装精致好看，运行速度也快
22921,电脑已经用一段时间，反应灵敏，外观也不错，运行不卡，价格实惠？
22922,收到了，看上去很新，运行够用，挺好
22923,特别满意的产品，价格很高兴
22924,运行速度快不卡顿还很新呢，好用
22925,试了完了几天速度快 屏幕色彩逼真！高性价比配置，总之很值！！
22926,电脑性能：特别的流畅   显卡效果：画面很清晰 外观材质：材质特别的不错  外观也很好看 
22927,今天下班去拿的，包装挺紧实，等用了再给大家追评哈！
22928,电脑性能好，显卡效果特好，外观特新潮，网速也好。特喜欢，买买买
22929,电脑已收到，很满意
22930,系统稳定
22931,速度好快，分辨率也很好，很轻薄，满意
22932,电脑性能：软件运行流畅 显卡效果：游戏画面清晰 外观材质：外观材质很好 其他特色：包装好，发货快。 
22933,宝贝收到，没让我失望，很好用！
22934,质量非常好，是正品的，很满意
22935,质量非常不错，很好用
22936,宝贝很好，店家的服务态度特别棒！
22937,电脑性能很好，是正品，卖家服务好评！
22938,电脑开机速度快，运行流畅，画面很清晰，整体小巧携带方便。
22939,外形很好看，运行速度可以，蛮快的，拿着很有份量，很适合玩游戏
22940,电脑收到了。外观很好看。简单。显卡效果还可以。买来看个电影上个微博微信啥的。宅女一枚，就是抱着电脑宅在家看电影🎬待机时间也挺长的。值得拔草
22941,电脑上网速度快，显示器很清晰，玩游戏快不卡，外观设计超薄携带方便，
22942,笔记本电脑性能不错，性价比很高，显卡运行特别流畅，外观很漂亮炫酷
22943,笔记本电脑收到了，很好用，一点也不卡。
22944,其实产品还是很新的，试用了下，还是很流畅的，画质也不错，平时可以用来办公学习或者打打小游戏，总体来说，对笔记本还是很满意的
22945,不错不错 一概习惯好评。
22946,机子很好 外观也很好看的 是正品 值得信赖哦 以后买就买这一家了 东西是真的很好呀欢迎其他人都来买呢
22947,买这款电脑是为了看看电影。看电影很流畅。这款电脑性价比还是很高的，值得入手。
22948, 电脑收到了，外观漂亮画面清晰，朋友都说性价比很高，非常满意的一次购物。
22949,外观很漂亮，开机也快，性价比高，用起来还不错
22950,笔记本电脑很快就收到了，运行速度很快，显示清晰，非常满意。
22951,电脑超薄，外观好看，简约时尚，操作起来非常流畅，这个价格买到就是赚到，赶快下手吧！
22952,非常满意
22953,电脑特别好  性价比高  物流也快
22954,质量挺不错的，开机挺快，玩游戏也没有什么压力，屏幕分辨率高，推荐
22955,货已收到，电脑开机很快，没有卡顿，屏显也很清晰流畅，外观很薄，手感圆滑
22956,这个苹果电脑性能非常好 打游戏也不卡 外观精致漂亮
22957,包装很用心，没有破损，很好，很满意
22958,速度可以
22959,质量好，速度快，画面清晰。
22960,电脑性能：软件运行舒畅 显卡效果：显卡效果好 外观材质：外观材质不错，非常满意。 
22961,笔记本收到了，质量很好，运行很快，屏幕高清。散热好，非常棒
22962,电脑开机很快，使用流畅不卡顿，续航久，物超所值。
22963,物流很快，包装完好，外观成色很新，买回来就迫不及待的试用了，运行流畅，画面清晰，办公看电影完全够用，价格还实惠，很满意！好评！
22964,质量很好，值得购买
22965,买的电脑质量好，超薄笔记本使用起来很方便，开机快，反应灵敏。
22966,包装完整，物流迅速，商家服务热情，试运行，速度快，很满意。
22967,性能稳定，值了
22968,质量很好，是正品
22969,宝贝是正品，很薄出行携带方便，内存容量挺大的，够用，妹妹很喜欢这次的礼物🎁
22970,价格实在，性价比非常高，运行速度快。
22971,好评。好用又实际，我要推荐给闺蜜😛
22972,电脑性能各方面很好，能满足我现在的需求
22973,质量很好，反应好快，吃鸡必备
22974,电脑反应很快，运行速度快的一逼，很喜欢，强烈推荐。
22975,外观材质：电脑质量很不错，软件运行速度快，非常满意！ 
22976,外观材质：材质好，性价比高，物流快，不错 
22977,宝贝收到了，运行速度很快，外形是我满意的，吃鸡妥妥的绝对没问题。
22978,电脑超薄，性能十分好，打游戏一点也不卡，外观也十分好看，按键灵敏，满意的。
22979,玩游戏不卡，画质清晰，自提就是方便，价钱合适
22980,收到，电脑性能强，网速快，值得购买
22981,收到了，包装严谨没有破损，机身轻薄携带方便。特别称赞游戏流畅不卡顿女儿很喜欢
22982,电脑外观挺好的，也不卡就是有点重但是一点也不影响😊😊
22983,运行很流畅 实惠 满意
22984,用了几天才来评价，买来办公用的，运行很快，各方面都还不错，这个价格物超所值
22985,电脑性能很好，外观材质很好，运行很快，价格实惠
22986,电脑性能：i5 2.5Ghz 显卡效果：清晰又亮  外观材质：总体还可以。 
22987,买来给妹妹玩游戏的，还好不贵，质量也好
22988,玩游戏很顺
22989,包装完好无破损，高清显示，携带方便~ 
22990,电脑是给孩子的奖励，这次考试成绩不错，孩子拿到很喜欢，说反映快不卡顿，触摸感舒服顺手
22991,电脑很满意，本来以为二手的会很旧，抱着试试看的心理，回来真没让我失望，外观跟新的一样，开机还蛮快的，不会卡机，屏幕显示也是很清晰。这个价格真的划得来
22992,性能不错。速度很快，外观很漂亮
22993,电脑收到了  超薄的 很方便携带 性能很好 玩游戏不卡 哈哈 晚上吃鸡
22994,宝贝收到了，很喜欢。很轻薄，携带方便，性能好，外观漂亮。值得推荐
22995,电脑质量不错，运行挺快的。画质也清晰。
22996,宝贝发货很快，收到货后第一时间试用了一下，很流畅，不卡机，这个价格真的是物美价廉。
22997,运行速度可以，价格还满意
22998,电脑不错，满意正品
22999,产品收到了，试了一下，很好用。
23000,电脑性能好，速度快，不点也不卡，玩游戏的好武器。
23001,外形挺不错的，操作起来很顺手，是正品，挺划算。
23002,电脑性能不错，显卡也挺好，外观设计也挺好看，物流挺快的，值得推荐
23003,电脑性能：运行流畅性能不错，画面清晰。 
23004,宝贝已收到，外观画面都很好，很喜欢
23005,电脑收到了，帮朋友买的，跟我买的差不多，性价比挺高，外观也很好看，现在用着也很好，朋友也很满意
23006,笔记本收到了，外观质量都很不错，期待后期使用效果。
23007,功能齐全非常好用，机身确实很薄，网速还不错，屏幕清晰。
23008,很漂亮，运行很快，包装很好没有破损
23009,一次愉快的体验，电脑性价比超高，吃鸡不费力，推荐。
23010,电脑性能：流畅。 显卡效果：画面逼真 外观材质：材料结实！ 
23011,好用，运行流畅不卡顿，外形美观
23012,宝贝很好用
23013,运行速度快。
23014,挺好的，下次还来买
23015,电脑用着很不错，办公用绰绰有余，性价比很好，满意
23016,笔记本收到了，快递速度很快，外观还是很不错的，运行速度很快，价格实惠，性价比很高。
23017,宝贝收到了，非常的满意
23018,宝贝收到，外观炫酷，启动很快，很喜欢
23019,不错，包装货物没有破损，
23020,很好用，是正品，质量杠杠滴，反映很快，满意的一次购物。
23021,质量好得很，都问在哪买的。
23022,宝贝收到了 ，上网不卡，外形漂亮，值得购买
23023,用了2天才来评价，反应很快，系统干净，性能不错，装个财务软件，玩了半天游戏，一拖2一点也不卡，保护的也不错，就是忘了拍照了，已经躺床上了，好评！愉快的购物体验
23024,特别划算，质量特别好，用着很流畅，服务也很好
23025,宝贝质量不错，使用方便，无需安装。
23026,性能特别好用起来特别流畅五卡顿现象，而且材质好
23027,电脑很好用。外观也很新。运转不卡，放家里办公是不错的选择！
23028,电脑很好，也不卡，值得信赖，很好用，还会再来买的
