,id,text,pos
3473,3473,外观精美大方，而且网速很快，真的特别方便,"[(0, 1, 'A', '外观'), (2, 5, 'O', '外观'), (9, 10, 'A', '硬件&性能'), (11, 12, 'O', '硬件&性能'), (14, 19, 'O', '整体')]"
3474,3474,笔记本薄，方便携带，打游戏挺好,"[(3, 3, 'O', '外观'), (5, 8, 'O', '外观'), (10, 12, 'A', '使用场景'), (13, 14, 'O', '使用场景')]"
3475,3475,物流真是牛逼。就不能弄个顺丰啥的嘛！3到了跟前一天半才给送真是服了！,"[(0, 1, 'A', '物流'), (2, 5, 'O', '物流')]"
3476,3476,买完就降价，虽然不多，但是恶心，电脑还可以,"[(0, 4, 'O', '价格'), (18, 20, 'O', '整体')]"
3477,3477,电脑质量很好，打游戏也不卡，外观很好看，值得推荐！,"[(2, 3, 'A', '整体'), (4, 5, 'O', '整体'), (7, 9, 'A', '使用场景'), (11, 12, 'O', '使用场景'), (14, 15, 'A', '外观'), (16, 18, 'O', '外观')]"
3478,3478,没写不能退货。收到货后，感觉不适用。却被通知不能退货，太坑人了,"[(14, 16, 'O', '整体')]"
3479,3479,挺好，挺不错的，很喜欢,"[(0, 1, 'O', '整体'), (3, 6, 'O', '整体'), (8, 10, 'O', '整体')]"
3480,3480,性价比比较高的一款,"[(0, 2, 'A', '价格'), (3, 5, 'O', '价格')]"
3481,3481,不错啊，跟实体店的一样，试了下反应很速度,"[(0, 1, 'O', '整体'), (15, 16, 'A', '硬件&性能'), (17, 19, 'O', '硬件&性能')]"
3482,3482,性能稳定很不错 是我喜欢的😄 目前用着感觉挺好,"[(0, 1, 'A', '硬件&性能'), (2, 3, 'O', '硬件&性能'), (4, 6, 'O', '整体'), (10, 11, 'O', '整体'), (21, 22, 'O', '整体')]"
3483,3483,外观材质：挺好的,"[(0, 3, 'A', '外观'), (5, 7, 'O', '外观')]"
3484,3484,宝贝收到了，挺好用的，反应挺快的，玩游戏不卡，包装很好，物流也很快，好评,"[(6, 9, 'O', '整体'), (11, 12, 'A', '硬件&性能'), (13, 15, 'O', '硬件&性能'), (17, 19, 'A', '使用场景'), (20, 21, 'O', '使用场景'), (23, 24, 'A', '包装'), (25, 26, 'O', '包装'), (28, 29, 'A', '物流'), (31, 32, 'O', '物流'), (34, 35, 'O', '整体')]"
3485,3485,真不错。值得购买，性价比太高了,"[(0, 2, 'O', '整体'), (9, 11, 'A', '价格'), (12, 13, 'O', '价格')]"
3486,3486,这就是买了电脑客服就不管不给解决问题了 直接拒收我信息 头一次在**有这么坑的货,"[(7, 8, 'A', '服务'), (10, 17, 'O', '服务')]"
3487,3487,价格优惠，运行流畅，不卡顿,"[(0, 1, 'A', '价格'), (2, 3, 'O', '价格'), (5, 6, 'A', '硬件&性能'), (7, 8, 'O', '硬件&性能'), (10, 12, 'O', '硬件&性能')]"
3488,3488,差，刚买到手不到5天就开始卡。还黑屏。我第一次在网上买电脑就这种体验。如果不是着急用真的想退货,"[(0, 0, 'O', '整体'), (11, 13, 'O', '硬件&性能'), (16, 17, 'O', '硬件&性能')]"
3489,3489,娃儿说，很好用的，这样我就放心了。,"[(4, 6, 'O', '整体')]"
3490,3490,性价比高，给孩子买个，价格不贵，给个好评,"[(0, 2, 'A', '价格'), (3, 3, 'O', '价格'), (11, 12, 'A', '价格'), (13, 14, 'O', '价格'), (18, 19, 'O', '整体')]"
3491,3491,我能评论什么呢，买了三天你又降价？不说的618提前开始么？满满的套路啊～～,"[(14, 15, 'O', '价格')]"
3492,3492,电脑很不错，配置足够日常办公游戏使用了，而且还附带了一些小礼品。客服很耐心，问题都替我解答了。值得购买。,"[(2, 4, 'O', '整体'), (6, 7, 'A', '硬件&性能'), (28, 30, 'A', '价格'), (32, 33, 'A', '服务'), (34, 36, 'O', '服务')]"
3493,3493,开机速度很快，键盘手感很好，整体颜值也很高。五星好评。,"[(0, 3, 'A', '硬件&性能'), (4, 5, 'O', '硬件&性能'), (7, 10, 'A', '外观'), (11, 12, 'O', '外观'), (16, 17, 'A', '外观'), (19, 20, 'O', '外观'), (22, 25, 'O', '整体')]"
3494,3494,性价比挺好的，不卡，流畅,"[(0, 2, 'A', '价格'), (3, 5, 'O', '价格'), (7, 8, 'O', '硬件&性能'), (10, 11, 'O', '硬件&性能')]"
3495,3495,超薄，高清，一点不卡。喜欢,"[(0, 1, 'O', '外观'), (3, 4, 'O', '硬件&性能'), (6, 9, 'O', '硬件&性能'), (11, 12, 'O', '整体')]"
3496,3496,才半个月就降价200多,"[(5, 6, 'O', '价格')]"
3497,3497,物流很快，电脑很好的，画面流畅清晰，玩游戏反应很快！,"[(0, 1, 'A', '物流'), (2, 3, 'O', '物流'), (7, 8, 'O', '整体'), (11, 12, 'A', '硬件&性能'), (13, 16, 'O', '硬件&性能'), (18, 20, 'A', '使用场景'), (23, 24, 'O', '使用场景')]"
3498,3498,整体看着是好，但是细节真的不行啊，键盘上有的键都翘起来了，都快掉了，才买几天，怎么能这样呢，真差！！,"[(5, 5, 'O', '整体'), (9, 10, 'A', '外观'), (11, 14, 'O', '外观'), (17, 18, 'A', '硬件&性能'), (46, 47, 'O', '整体')]"
3499,3499,这启动没多长时间就一直在响  响的我头都大  听的很不舒服。也不送个包  就一个裸机,"[(9, 12, 'O', '硬件&性能')]"
3500,3500,4000多买的！降价真厉害！,"[(8, 12, 'O', '价格')]"
3501,3501,这款笔记本没有摄像头，不能视频，没有摄像头是个什么鬼设计,[]
3502,3502,才一个月，一开始自动重启，多重启几次就开不了机了，秒变砖头。,"[(19, 22, 'O', '硬件&性能')]"
3503,3503,有划伤，电脑价格来去挺大的。,"[(0, 2, 'O', '外观'), (6, 7, 'A', '价格'), (10, 12, 'O', '价格')]"
3504,3504,没想到快递这么快，一天买，第二天就到，电脑的话外观不错好看，屏幕也比较清晰我只能说，物有所值。,"[(3, 4, 'A', '物流'), (5, 7, 'O', '物流'), (23, 24, 'A', '外观'), (25, 26, 'O', '外观'), (27, 28, 'O', '外观'), (30, 31, 'A', '硬件&性能'), (33, 36, 'O', '硬件&性能'), (42, 45, 'O', '价格')]"
3505,3505,性能确实不错，办公足够了。,"[(0, 1, 'A', '硬件&性能'), (4, 5, 'O', '硬件&性能'), (7, 8, 'A', '使用场景'), (9, 11, 'O', '使用场景')]"
3506,3506,电脑外观漂亮，开机很快，轻薄携带方便，屏幕画质清晰，价格也实惠，售后服务态度好，满意！,"[(2, 3, 'A', '外观'), (4, 5, 'O', '外观'), (7, 8, 'A', '硬件&性能'), (9, 10, 'O', '硬件&性能'), (12, 13, 'O', '外观'), (14, 15, 'A', '外观'), (16, 17, 'O', '外观'), (19, 22, 'A', '硬件&性能'), (23, 24, 'O', '硬件&性能'), (26, 27, 'A', '价格'), (29, 30, 'O', '价格'), (32, 37, 'A', '服务'), (38, 38, 'O', '服务'), (40, 41, 'O', '整体')]"
3507,3507,宝贝回来了  质量很好  运行速度快  很方便携带  很满意,"[(7, 8, 'A', '整体'), (9, 10, 'O', '整体'), (13, 16, 'A', '硬件&性能'), (17, 17, 'O', '硬件&性能'), (20, 24, 'O', '外观'), (27, 29, 'O', '整体')]"
3508,3508,昨天早上拍的，早上就收到了，包装很仔细，电脑也很漂亮，好评！！！,"[(14, 15, 'A', '包装'), (16, 18, 'O', '包装'), (23, 25, 'O', '外观'), (27, 28, 'O', '整体')]"
3509,3509,不好用。电脑的@一直有沙沙的声音。一看就是出厂的时候没经验好。极度差评！,"[(0, 2, 'O', '整体'), (8, 15, 'O', '硬件&性能'), (31, 34, 'O', '整体')]"
3510,3510,正品，运转速度快，不卡顿，非常满意,"[(0, 1, 'O', '真伪'), (3, 6, 'A', '硬件&性能'), (7, 7, 'O', '硬件&性能'), (9, 11, 'O', '硬件&性能'), (13, 16, 'O', '整体')]"
3511,3511,很美哦，质量好，反应速度快,"[(0, 1, 'O', '外观'), (4, 5, 'A', '整体'), (6, 6, 'O', '整体'), (8, 11, 'A', '硬件&性能'), (12, 12, 'O', '硬件&性能')]"
3512,3512,前天买的，今天就搞活动，便宜500。**的活动越来做不靠谱了,"[(12, 13, 'O', '价格')]"
3513,3513,这款二手的笔记本电脑特别的新，我个人觉得特别的满意，因为外观没有一种，就像新的一样，电脑的性能也挺强的，一点都不卡,"[(10, 13, 'O', '外观'), (20, 24, 'O', '整体'), (28, 29, 'A', '外观'), (30, 33, 'O', '外观'), (45, 46, 'A', '硬件&性能'), (48, 50, 'O', '硬件&性能'), (52, 56, 'O', '硬件&性能')]"
3514,3514,质量很好的，价格便宜，服务态度好,"[(0, 1, 'A', '整体'), (2, 3, 'O', '整体'), (6, 7, 'A', '价格'), (8, 9, 'O', '价格'), (11, 14, 'A', '服务'), (15, 15, 'O', '服务')]"
3515,3515,发货速度飞快 客服态度非常赞👍笔记本非常不错 还有好几个必需品随机附送,"[(0, 3, 'A', '物流'), (4, 5, 'O', '物流'), (7, 10, 'A', '服务'), (11, 13, 'O', '服务'), (18, 21, 'O', '整体')]"
3516,3516,电脑性能：运行流畅不卡顿，外观好看 ,"[(5, 6, 'A', '硬件&性能'), (7, 8, 'O', '硬件&性能'), (9, 11, 'O', '硬件&性能'), (13, 14, 'A', '外观'), (15, 16, 'O', '外观')]"
3517,3517,轻薄款，携带非常方便，玩了两天，速度很流畅，散热等等性能都不错,"[(4, 5, 'A', '外观'), (6, 9, 'O', '外观'), (16, 17, 'A', '硬件&性能'), (18, 20, 'O', '硬件&性能'), (22, 23, 'A', '硬件&性能'), (26, 27, 'A', '硬件&性能'), (29, 30, 'O', '硬件&性能')]"
3518,3518,是新机器，但是散热很差，电池很不耐用，有噪音，挑了好久买的，后悔了...,"[(7, 8, 'A', '硬件&性能'), (9, 10, 'O', '硬件&性能'), (12, 13, 'A', '硬件&性能'), (14, 17, 'O', '硬件&性能'), (19, 21, 'O', '硬件&性能')]"
3519,3519,电脑收到了，反应很快，玩游戏很流畅，显卡效果不错，外观轻薄漂亮，而且比实体店要便宜很多，很满意.,"[(6, 7, 'A', '硬件&性能'), (8, 9, 'O', '硬件&性能'), (11, 13, 'A', '使用场景'), (14, 16, 'O', '使用场景'), (18, 21, 'A', '硬件&性能'), (22, 23, 'O', '硬件&性能'), (25, 26, 'A', '外观'), (27, 30, 'O', '外观'), (39, 42, 'O', '价格'), (44, 46, 'O', '整体')]"
3520,3520,质量不错！运行快！客服态度好,"[(0, 1, 'A', '整体'), (2, 3, 'O', '整体'), (5, 6, 'A', '硬件&性能'), (7, 7, 'O', '硬件&性能'), (9, 12, 'A', '服务'), (13, 13, 'O', '服务')]"
3521,3521,经常无故死机，怀疑买到翻新机,"[(2, 5, 'O', '硬件&性能')]"
3522,3522,电脑性能：非常不错的东西，挺喜欢的 外观材质：电脑不论是性能还是价格方面都是挺不错的，感觉 ,"[(2, 3, 'A', '硬件&性能'), (5, 8, 'O', '硬件&性能'), (13, 16, 'O', '整体'), (28, 29, 'A', '硬件&性能'), (32, 33, 'A', '价格'), (38, 41, 'O', '价格')]"
3523,3523,散热挺好，续航一般，总体也还可以,"[(0, 1, 'A', '硬件&性能'), (2, 3, 'O', '硬件&性能'), (5, 6, 'A', '硬件&性能'), (7, 8, 'O', '硬件&性能'), (10, 11, 'A', '整体'), (13, 15, 'O', '整体')]"
3524,3524,很好，支持**。,"[(0, 1, 'O', '整体')]"
3525,3525,电脑收到了，反应很快，玩大型游戏很流畅，很清晰，显卡效果不错，外观轻薄漂亮，而且比实体店要便宜很多，很满意.,"[(6, 7, 'A', '硬件&性能'), (8, 9, 'O', '硬件&性能'), (11, 15, 'A', '使用场景'), (16, 18, 'O', '使用场景'), (20, 22, 'O', '硬件&性能'), (24, 27, 'A', '硬件&性能'), (28, 29, 'O', '硬件&性能'), (31, 32, 'A', '外观'), (33, 36, 'O', '外观'), (45, 48, 'O', '价格'), (50, 52, 'O', '整体')]"
3526,3526,很不错，客服有很耐心，机器也很nice,"[(0, 2, 'O', '整体'), (4, 5, 'A', '服务'), (6, 9, 'O', '服务'), (14, 18, 'O', '整体')]"
3527,3527,电脑真的好用，不卡，用起来很流畅，看视频也很清晰，不错的选择。,"[(2, 5, 'O', '整体'), (7, 8, 'O', '硬件&性能'), (13, 15, 'O', '硬件&性能'), (17, 19, 'A', '使用场景'), (21, 23, 'O', '使用场景')]"
3528,3528,电脑收到了，质量很好，运行快不卡顿，值得购买，谢谢卖家,"[(6, 7, 'A', '整体'), (8, 9, 'O', '整体'), (11, 12, 'A', '硬件&性能'), (13, 13, 'O', '硬件&性能'), (14, 16, 'O', '硬件&性能')]"
3529,3529,电脑性能稳定，一点也不卡，玩游戏贼爽哈哈哈，外观也漂亮高端大气,"[(2, 3, 'A', '硬件&性能'), (4, 5, 'O', '硬件&性能'), (7, 11, 'O', '硬件&性能'), (13, 15, 'A', '使用场景'), (16, 17, 'O', '使用场景'), (22, 23, 'A', '外观'), (25, 26, 'O', '外观'), (27, 30, 'O', '外观')]"
3530,3530,破电脑，没磕没碰，开机键亮，屏幕不亮！！！兄弟们，走心点,"[(9, 11, 'A', '硬件&性能'), (12, 12, 'O', '硬件&性能'), (14, 15, 'A', '硬件&性能'), (16, 17, 'O', '硬件&性能')]"
3531,3531,小巧精致、方便携提、外形也美观，最主要是性价比超高，会一如既往的支持,"[(0, 3, 'O', '外观'), (5, 8, 'O', '外观'), (10, 11, 'A', '外观'), (13, 14, 'O', '外观'), (20, 22, 'A', '价格'), (23, 24, 'O', '价格')]"
3532,3532,电脑特别好哦，手感不错，而且还好用，不卡，喜欢的亲们赶快下单吧，还在犹豫什么呢？,"[(2, 4, 'O', '整体'), (7, 8, 'A', '外观'), (9, 10, 'O', '外观'), (15, 16, 'O', '整体'), (18, 19, 'O', '硬件&性能')]"
3533,3533,使用一个月黑屏了一次，导致强制关机重启,"[(5, 6, 'O', '硬件&性能')]"
3534,3534,电脑材质不错，画面感挺好，运行流畅，外观也好看。,"[(2, 3, 'A', '外观'), (4, 5, 'O', '外观'), (7, 9, 'A', '硬件&性能'), (10, 11, 'O', '硬件&性能'), (13, 14, 'A', '硬件&性能'), (15, 16, 'O', '硬件&性能'), (18, 19, 'A', '外观'), (21, 22, 'O', '外观')]"
3535,3535,图像清晰，速度快，很好用，,"[(0, 1, 'A', '硬件&性能'), (2, 3, 'O', '硬件&性能'), (5, 6, 'A', '硬件&性能'), (7, 7, 'O', '硬件&性能'), (9, 11, 'O', '整体')]"
3536,3536,质量很好，比在店里看的便宜实惠，主要是运行速度很快，很实用，是我喜欢的。,"[(0, 1, 'A', '整体'), (2, 3, 'O', '整体'), (11, 14, 'O', '价格'), (19, 22, 'A', '硬件&性能'), (23, 24, 'O', '硬件&性能'), (26, 28, 'O', '整体'), (32, 33, 'O', '整体')]"
3537,3537,按键不回弹，中肯一些给3星，做工还有待考量，**会员上门取件退货，总归发现问题解决问题，还好。,"[(0, 1, 'A', '硬件&性能'), (2, 4, 'O', '硬件&性能'), (14, 15, 'A', '外观'), (17, 20, 'O', '外观'), (44, 45, 'O', '整体')]"
3538,3538,可以的，发货很快，电脑质量也很好，很喜欢，这是买的第一个游戏本，玩游戏还是很快的,"[(0, 1, 'O', '整体'), (4, 5, 'A', '物流'), (6, 7, 'O', '物流'), (11, 12, 'A', '整体'), (14, 15, 'O', '整体'), (17, 19, 'O', '整体'), (32, 34, 'A', '使用场景'), (37, 39, 'O', '使用场景')]"
3539,3539,外封包装被拆过，里面的防撕标签明显较原装机缩水了，疑似后封设备。屏幕左上角漏光，其他位置无漏光,"[(0, 3, 'A', '包装'), (4, 6, 'O', '包装'), (32, 33, 'A', '硬件&性能'), (37, 38, 'O', '硬件&性能')]"
3540,3540,一般般?只是15.6真的好嫌弃 跟个砖头似的 算了随便了,"[(0, 2, 'O', '整体')]"
3541,3541,内存很大，够用了,"[(0, 1, 'A', '硬件&性能'), (2, 3, 'O', '硬件&性能')]"
3542,3542,电脑上网速度很快，本人从事室内设计，同时开几个设计软件都没有出现卡顿的现象，满意,"[(2, 5, 'A', '使用场景'), (6, 7, 'O', '使用场景'), (38, 39, 'O', '整体')]"
3543,3543,差评**连鼠标都没有。坑,"[(0, 1, 'O', '整体'), (5, 6, 'A', '硬件&性能'), (8, 9, 'O', '硬件&性能')]"
3544,3544,电脑速度很快，质量挺好的，，配置也刚好够我用，性价比超高，值得推荐,"[(2, 3, 'A', '硬件&性能'), (4, 5, 'O', '硬件&性能'), (7, 8, 'A', '整体'), (9, 11, 'O', '整体'), (14, 15, 'A', '硬件&性能'), (17, 18, 'O', '硬件&性能'), (23, 25, 'A', '价格'), (26, 27, 'O', '价格')]"
3545,3545,还可以吧，第一次买电脑我也不懂好不好，就是风扇有点大。总体还是不错的,"[(0, 2, 'O', '整体'), (21, 22, 'A', '硬件&性能'), (23, 25, 'O', '硬件&性能'), (27, 28, 'A', '整体'), (31, 32, 'O', '整体')]"
3546,3546,超级垃圾，激活了都用不了，上当了。,"[(0, 3, 'O', '整体')]"
3547,3547,电脑外观超薄漂亮，性价比很高，很喜欢！,"[(2, 3, 'A', '外观'), (4, 7, 'O', '外观'), (9, 11, 'A', '价格'), (12, 13, 'O', '价格'), (15, 17, 'O', '整体')]"
3548,3548,讲真，今天下午刚拿到手，已经自动重启一次了，差评给了。后面怎么样再说,"[(22, 23, 'O', '整体')]"
3549,3549,物流给力，有点遗憾没给礼品，,"[(0, 1, 'A', '物流'), (2, 3, 'O', '物流')]"
3550,3550,性能比较齐全，外观漂亮 ，显示屏自己很清晰，价位也合理，买的很划算。,"[(0, 1, 'A', '硬件&性能'), (2, 5, 'O', '硬件&性能'), (7, 8, 'A', '外观'), (9, 10, 'O', '外观'), (13, 15, 'A', '硬件&性能'), (18, 20, 'O', '硬件&性能'), (22, 23, 'A', '价格'), (25, 26, 'O', '价格'), (30, 32, 'O', '价格')]"
3551,3551,笔记本电脑收到了，正品超薄的。外观大气，运行速度很快。视频播放流畅，音质清晰，满意,"[(11, 12, 'O', '外观'), (15, 16, 'A', '外观'), (17, 18, 'O', '外观'), (20, 23, 'A', '硬件&性能'), (24, 25, 'O', '硬件&性能'), (27, 30, 'A', '使用场景'), (31, 32, 'O', '使用场景'), (34, 35, 'A', '硬件&性能'), (36, 37, 'O', '硬件&性能'), (39, 40, 'O', '整体')]"
3552,3552,朋友推荐的，屏幕清晰，性能好,"[(6, 7, 'A', '硬件&性能'), (8, 9, 'O', '硬件&性能'), (11, 12, 'A', '硬件&性能'), (13, 13, 'O', '硬件&性能')]"
3553,3553,很贴心(｡&igrave; _ &iacute;｡),"[(0, 2, 'O', '服务')]"
3554,3554,操作流畅，玩游戏一点也不卡顿，价格实惠，非常满意的购物。,"[(0, 1, 'A', '使用场景'), (2, 3, 'O', '使用场景'), (5, 7, 'A', '使用场景'), (8, 13, 'O', '使用场景'), (15, 16, 'A', '价格'), (17, 18, 'O', '价格')]"
3555,3555,买来送男朋友的，他可喜欢了，还说这个质量很好，在哪里买的,"[(18, 19, 'A', '整体'), (20, 21, 'O', '整体')]"
3556,3556,笔记本电脑收到了，质量正品，价格实惠，运行速度快，非常满意,"[(9, 10, 'A', '整体'), (11, 12, 'O', '真伪'), (14, 15, 'A', '价格'), (16, 17, 'O', '价格'), (19, 22, 'A', '硬件&性能'), (23, 23, 'O', '硬件&性能'), (25, 28, 'O', '整体')]"
3557,3557,外观很炫，运行也很顺畅，鲁大师跑分33万+，包装也很用心，很满意的一次购物,"[(0, 1, 'A', '外观'), (2, 3, 'O', '外观'), (5, 6, 'A', '硬件&性能'), (8, 10, 'O', '硬件&性能'), (15, 16, 'A', '硬件&性能'), (22, 23, 'A', '包装'), (25, 27, 'O', '包装')]"
3558,3558,暂时觉得不错,"[(4, 5, 'O', '整体')]"
3559,3559,包装完整 试运行 速度快 配置要求很不错 比实体店便宜,"[(0, 1, 'A', '包装'), (2, 3, 'O', '包装'), (9, 10, 'A', '硬件&性能'), (11, 11, 'O', '硬件&性能'), (13, 16, 'A', '硬件&性能'), (17, 19, 'O', '硬件&性能'), (25, 26, 'O', '价格')]"
3560,3560,用起来挺流畅的！操作起来也挺顺手的！可以,"[(3, 6, 'O', '硬件&性能'), (8, 9, 'A', '使用场景'), (13, 16, 'O', '使用场景'), (18, 19, 'O', '整体')]"
3561,3561,已经用了几天了，反应挺快，很薄出门携带也方便，整体很满意，以后有需要还会再来,"[(8, 9, 'A', '硬件&性能'), (10, 11, 'O', '硬件&性能'), (13, 14, 'O', '外观'), (15, 18, 'A', '外观'), (20, 21, 'O', '外观'), (23, 24, 'A', '整体'), (25, 27, 'O', '整体')]"
3562,3562,很耗电,"[(0, 2, 'O', '硬件&性能')]"
3563,3563,宝贝非常好，性价比高，质量也很好。,"[(2, 4, 'O', '整体'), (6, 8, 'A', '价格'), (9, 9, 'O', '价格'), (11, 12, 'A', '整体'), (14, 15, 'O', '整体')]"
3564,3564,摄像头都没有，视频都试不了，唉,"[(0, 2, 'A', '硬件&性能'), (4, 5, 'O', '硬件&性能'), (7, 8, 'A', '使用场景'), (10, 12, 'O', '使用场景')]"
3565,3565,太坑了，别买，用了几天之后就知道了。,[]
3566,3566,笔记本漂亮精致，是我喜欢的样子，屏幕显示清晰，质量不错，给朋友检查过来，是正品，没有合成，喜欢，以后有需要再来,"[(3, 6, 'O', '外观'), (10, 11, 'O', '外观'), (16, 19, 'A', '硬件&性能'), (20, 21, 'O', '硬件&性能'), (23, 24, 'A', '整体'), (25, 26, 'O', '整体'), (36, 38, 'O', '真伪'), (45, 46, 'O', '整体')]"
3567,3567,吃鸡必备的一款。网速快。分辨率也高。赞赞赞,"[(8, 9, 'A', '硬件&性能'), (10, 10, 'O', '硬件&性能'), (12, 14, 'A', '硬件&性能'), (16, 16, 'O', '硬件&性能')]"
3568,3568,物流很快，包装的很好，质量不错，屏幕大而清晰。使用起来很方便。,"[(0, 1, 'A', '物流'), (2, 3, 'O', '物流'), (5, 6, 'A', '包装'), (8, 9, 'O', '包装'), (11, 12, 'A', '整体'), (13, 14, 'O', '整体'), (16, 17, 'A', '硬件&性能'), (18, 21, 'O', '硬件&性能'), (27, 29, 'O', '整体')]"
3569,3569,电脑非常好用，然后屏幕清晰，散热快，然后跑分高，比较满意，价格实惠。,"[(2, 5, 'O', '整体'), (9, 10, 'A', '硬件&性能'), (11, 12, 'O', '硬件&性能'), (14, 15, 'A', '硬件&性能'), (16, 16, 'O', '硬件&性能'), (20, 21, 'A', '硬件&性能'), (22, 22, 'O', '硬件&性能'), (24, 27, 'O', '整体'), (29, 30, 'A', '价格'), (31, 32, 'O', '价格')]"
3570,3570,居然不开发票？？？？？,[]
3571,3571,连续几天中午电脑开机一直闪屏，到下午自动不闪,"[(8, 9, 'A', '硬件&性能'), (10, 13, 'O', '硬件&性能'), (18, 21, 'O', '硬件&性能')]"
3572,3572,电脑不错！外观时尚大气！玩起来一点都不卡,"[(2, 3, 'O', '整体'), (5, 6, 'A', '外观'), (7, 10, 'O', '外观'), (15, 19, 'O', '硬件&性能')]"
3573,3573,非常喜欢方便携带,"[(0, 3, 'O', '整体'), (4, 7, 'O', '外观')]"
3574,3574,送人的，没有开机，为何没有袋子呢，只能给二个星，差评?,"[(4, 7, 'O', '硬件&性能'), (24, 25, 'O', '整体')]"
3575,3575,宝贝拿到手超好看，很时尚那种，质量杆杆滴分辨率高看电影贱清晰，玩游戏不卡顿，速度快，不发热。👍,"[(5, 7, 'O', '外观'), (9, 11, 'O', '外观'), (20, 22, 'A', '硬件&性能'), (23, 23, 'O', '硬件&性能'), (24, 26, 'A', '使用场景'), (27, 29, 'O', '使用场景'), (31, 33, 'A', '使用场景'), (34, 36, 'O', '使用场景'), (38, 39, 'A', '硬件&性能'), (40, 40, 'O', '硬件&性能'), (42, 44, 'O', '硬件&性能')]"
3576,3576,儿子非常喜欢,"[(2, 5, 'O', '整体')]"
3577,3577,刚买的电脑，打英雄联盟突然卡死了，连关机都关不了，我**真是服了,"[(6, 10, 'A', '使用场景'), (13, 15, 'O', '使用场景')]"
3578,3578,宝贝收到，顺风物流很快。宝贝九成新和介绍的一样！也很好用，关键是价格便宜！实惠！,"[(7, 8, 'A', '物流'), (9, 10, 'O', '物流'), (25, 27, 'O', '整体'), (32, 33, 'A', '价格'), (34, 35, 'O', '价格'), (37, 38, 'O', '价格')]"
3579,3579,垃圾电脑 语言版本不写清楚 还一直蓝屏！,"[(0, 1, 'O', '整体'), (15, 18, 'O', '硬件&性能')]"
3580,3580,用了不到半个月系统就卡了进不去，真是失望,"[(7, 8, 'A', '软件&性能'), (10, 11, 'O', '软件&性能'), (12, 14, 'O', '软件&性能')]"
3581,3581,买回来用了一个月黑屏不动了,"[(8, 9, 'O', '硬件&性能')]"
3582,3582,电脑很漂亮 质量很高 玩起来很流畅 一点也不会卡 玩家必备哦 ,"[(2, 4, 'O', '外观'), (6, 7, 'A', '整体'), (8, 9, 'O', '整体'), (14, 16, 'O', '硬件&性能'), (18, 23, 'O', '硬件&性能')]"
3583,3583,电脑刚拿到第一天就特别卡顿差评  差评  差评,"[(9, 12, 'O', '硬件&性能'), (13, 14, 'O', '整体'), (17, 18, 'O', '整体'), (21, 22, 'O', '整体')]"
3584,3584,电脑才买了不久就降价，很不爽，还不给报价。,"[(8, 9, 'O', '价格'), (16, 19, 'O', '价格')]"
3585,3585,电脑收到了 外观好看  超薄的一款运行速度很快  挺满意的,"[(6, 7, 'A', '外观'), (8, 9, 'O', '外观'), (12, 13, 'O', '外观'), (17, 20, 'A', '硬件&性能'), (21, 22, 'O', '硬件&性能'), (25, 28, 'O', '整体')]"
3586,3586,电脑性能：电脑运行刘畅，画面清晰， 外观材质：外观材质都很好，很满意哦 ,"[(7, 8, 'A', '硬件&性能'), (9, 10, 'O', '硬件&性能'), (12, 13, 'A', '硬件&性能'), (14, 15, 'O', '硬件&性能'), (23, 26, 'A', '外观'), (28, 29, 'O', '外观'), (31, 33, 'O', '整体')]"
3587,3587,电脑性能：电脑运行速度很流畅，没有卡顿 显卡效果：画质很清晰 外观材质：外观好看 ,"[(7, 10, 'A', '硬件&性能'), (11, 13, 'O', '硬件&性能'), (15, 18, 'O', '硬件&性能'), (25, 26, 'A', '硬件&性能'), (27, 29, 'O', '硬件&性能'), (36, 37, 'A', '外观'), (38, 39, 'O', '外观')]"
3588,3588,刚买一天降价200,"[(4, 5, 'O', '价格')]"
3589,3589,电脑收到，蛮不错的，这个价格买到真的值，玩游戏一点都不卡，款式也好看。,"[(5, 8, 'O', '整体'), (12, 13, 'A', '价格'), (16, 18, 'O', '价格'), (20, 22, 'A', '使用场景'), (23, 27, 'O', '使用场景'), (29, 30, 'A', '外观'), (32, 33, 'O', '外观')]"
3590,3590,office无法激活。售后给信息也不理的。,"[(11, 12, 'A', '服务'), (17, 18, 'O', '服务')]"
3591,3591,包裹的很严实，电脑很轻，携带方便，使用了两天了还蛮满意的，值得拥有。,"[(0, 1, 'A', '包装'), (3, 5, 'O', '包装'), (9, 10, 'O', '外观'), (12, 13, 'A', '外观'), (14, 15, 'O', '外观'), (24, 27, 'O', '整体')]"
3592,3592,笔记本电脑外形美观，运行速度很快，学习游戏很给力，物有所值。,"[(5, 6, 'A', '外观'), (7, 8, 'O', '外观'), (10, 13, 'A', '硬件&性能'), (14, 15, 'O', '硬件&性能'), (17, 20, 'A', '使用场景'), (21, 23, 'O', '使用场景'), (25, 28, 'O', '价格')]"
3593,3593,笔记本电脑收到了，打游戏不卡，画画清晰，散热挺好的，几百块钱买到这样的笔记本电脑太划算了,"[(9, 11, 'A', '使用场景'), (12, 13, 'O', '使用场景'), (15, 16, 'A', '使用场景'), (17, 18, 'O', '使用场景'), (20, 21, 'A', '硬件&性能'), (22, 24, 'O', '硬件&性能')]"
3594,3594,电脑性能：perfect ,"[(2, 3, 'A', '硬件&性能')]"
